length_url,length_hostname,ip,nb_dots,nb_hyphens,nb_at,nb_qm,nb_and,nb_eq,nb_underscore,nb_tilde,nb_percent,nb_slash,nb_star,nb_colon,nb_comma,nb_semicolumn,nb_dollar,nb_space,nb_www,nb_com,nb_dslash,http_in_path,https_token,ratio_digits_url,ratio_digits_host,punycode,port,tld_in_path,tld_in_subdomain,abnormal_subdomain,nb_subdomains,prefix_suffix,random_domain,shortening_service,path_extension,nb_redirection,nb_external_redirection,length_words_raw,char_repeat,shortest_words_raw,shortest_word_host,shortest_word_path,longest_word_host,longest_word_path,avg_words_raw,avg_word_host,avg_word_path,phish_hints,domain_in_brand,brand_in_subdomain,brand_in_path,suspecious_tld,statistical_report,nb_hyperlinks,ratio_intHyperlinks,nb_extCSS,ratio_extRedirection,ratio_extErrors,login_form,external_favicon,links_in_tags,ratio_intMedia,ratio_extMedia,iframe,popup_window,safe_anchor,onmouseover,right_clic,empty_title,domain_in_title,domain_with_copyright,status
43,14,0,0.06976744186046512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11627906976744186,0.0,0.023255813953488372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.139534884,0.0,0,0,0,0,0,0.06976744186046512,0,0,0,0,0.046511627906976744,0.0,6,1,2,2,3,8,6,4.666666667,5.0,4.5,0,0,0,0,0,0,1.6046511627906976,0.942028986,0.0,1.0,0.0,0,1,86.66666667,50.0,50.0,0,0,100.0,0,0,0,1,1,0
49,28,0,0.02040816326530612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.061224489795918366,0.0,0.02040816326530612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0,0,0,0,0,0.02040816326530612,0,0,0,0,0.02040816326530612,0.0,2,1,13,24,13,24,13,18.5,24.0,13.0,1,0,0,0,0,0,0.3877551020408163,0.947368421,0.0,0.0,0.0,0,0,100.0,100.0,0.0,0,0,0.0,0,0,0,1,1,1
27,18,0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.037037037037037035,0.0,0.0,0.0,0.0,0.037037037037037035,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.1111111111111111,0,0,0,0,0.0,0.0,2,4,3,3,0,8,0,5.5,5.5,0.0,0,0,0,0,0,0,3.740740740740741,0.811881188,0.07407407407407407,0.210526316,0.052631579,0,1,54.54545455,33.33333333,66.66666667,0,0,73.33333333,0,0,0,0,1,0
77,23,1,0.012987012987012988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06493506493506493,0.0,0.012987012987012988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.207792208,0.0,0,0,0,0,0,0.012987012987012988,0,0,0,0,0.012987012987012988,0.0,4,4,2,19,2,19,32,15.75,19.0,14.66666667,0,0,0,0,0,0,0.38961038961038963,0.966666667,0.0,0.0,0.0,0,0,100.0,80.0,20.0,0,0,100.0,0,0,0,1,0,1
75,39,0,0.04,0.02666666666666667,0.0,0.0,0.0,0.0,0.013333333333333334,0.0,0.0,0.06666666666666667,0.0,0.013333333333333334,0.0,0.0,0.0,0.0,0.013333333333333334,0.0,0.0,0,1,0.08,0.0,0,0,0,0,0,0.04,1,0,0,0,0.013333333333333334,0.0,8,4,3,3,4,12,8,7.0,8.0,6.0,0,0,0,0,0,0,0.04,1.0,0.0,0.0,0.0,0,0,100.0,0.0,0.0,0,0,0.0,0,0,0,1,0,1
32,17,0,0.03125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.03125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.03125,0,0,0,0,0.03125,0.0,3,0,2,13,2,13,3,6.0,13.0,2.5,0,0,0,0,0,0,1.65625,0.452830189,0.09375,0.103448276,0.0,0,1,40.0,0.0,100.0,0,0,30.76923077,0,0,0,1,1,1
49,14,0,0.04081632653061224,0.04081632653061224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08163265306122448,0.0,0.02040816326530612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.04081632653061224,0,0,0,0,0.0,0.0,6,1,2,2,4,7,7,5.333333333,4.5,5.75,0,0,0,0,0,0,1.469387755102041,0.944444444,0.0,0.0,0.0,0,0,100.0,100.0,0.0,0,0,42.85714286,0,0,0,0,1,0
45,12,0,0.022222222222222223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13333333333333333,0.0,0.022222222222222223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0,0,0,0,0,0.022222222222222223,0,0,0,0,0.022222222222222223,0.0,4,0,7,8,7,8,8,7.5,8.0,7.333333333,0,0,0,0,0,0,0.7111111111111111,0.9375,0.0,1.0,0.0,0,1,88.88888889,100.0,0.0,0,0,100.0,0,0,0,1,0,0
148,16,1,0.013513513513513514,0.006756756756756757,0.0,0.006756756756756757,0.0,0.02027027027027027,0.02702702702702703,0.0,0.0,0.07432432432432433,0.006756756756756757,0.006756756756756757,0.0,0.0,0.0,0.0,0.006756756756756757,0.0,0.0,0,0,0.216216216,0.0,0,0,0,0,0,0.013513513513513514,1,0,0,0,0.0,0.0,17,9,1,3,1,8,43,6.8823529410000015,5.5,7.066666667000001,1,0,0,0,0,0,0.02702702702702703,0.0,0.0,0.0,0.0,0,1,0.0,0.0,100.0,0,0,0.0,0,0,0,1,0,1
64,17,0,0.046875,0.015625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.015625,0.0,0.0,0.0,0.0,0.015625,0.0,0.0,0,1,0.0,0.0,0,0,0,0,0,0.046875,1,0,0,0,0.015625,0.0,9,3,2,3,2,10,8,5.0,6.5,4.571428571,3,0,0,0,0,0,3.0,0.229166667,0.203125,0.040540541,0.0,1,1,10.0,0.0,100.0,0,0,19.17808219,0,0,0,1,1,1
28,20,0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.0,0.03571428571428571,0.0,0.0,0.0,0.0,0.03571428571428571,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.07142857142857142,0,0,0,0,0.0,0.0,2,3,3,3,0,13,0,8.0,8.0,0.0,0,0,0,0,0,0,0.4642857142857143,0.692307692,0.03571428571428571,0.0,0.0,0,1,66.66666667,0.0,0.0,0,0,80.0,0,0,0,0,0,0
68,42,1,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058823529411764705,0.0,0.014705882352941176,0.0,0.0,0.0,0.0,0.0,0.014705882352941176,0.0,0,1,0.132352941,0.0,0,0,0,1,0,0.04411764705882353,0,0,0,0,0.014705882352941176,0.0,6,2,2,3,2,13,15,8.666666667000001,8.75,8.5,0,0,0,0,0,0,0.75,1.0,0.0,0.0,0.0,0,0,100.0,100.0,0.0,0,0,100.0,0,0,0,1,1,1
76,32,0,0.02631578947368421,0.013157894736842105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09210526315789473,0.0,0.013157894736842105,0.0,0.0,0.0,0.0,0.013157894736842105,0.0,0.0,0,1,0.0,0.0,0,0,0,0,0,0.02631578947368421,1,0,0,0,0.0,0.0,7,3,2,3,2,24,10,8.285714286000001,13.5,6.2,3,0,0,0,0,0,0.2894736842105263,0.954545455,0.0,0.0,0.0,0,0,87.5,100.0,0.0,0,0,0.0,0,0,0,1,0,1
124,46,1,0.04032258064516129,0.0,0.0,0.008064516129032258,0.016129032258064516,0.024193548387096774,0.016129032258064516,0.0,0.0,0.04032258064516129,0.0,0.008064516129032258,0.0,0.0,0.0,0.0,0.008064516129032258,0.008064516129032258,0.0,0,0,0.153225806,0.0,0,0,0,1,0,0.024193548387096774,0,0,0,0,0.0,0.0,13,4,2,3,2,13,17,7.461538462,7.6,7.375,0,0,0,0,0,0,0.4112903225806452,1.0,0.0,0.0,0.0,0,0,100.0,100.0,0.0,0,0,100.0,0,0,0,1,1,1
33,25,0,0.06060606060606061,0.030303030303030304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06060606060606061,0.0,0.030303030303030304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.03030303,0.04,0,0,0,0,0,0.06060606060606061,0,0,1,0,0.0,0.0,3,0,5,5,0,8,0,6.333333333,6.333333333,0.0,0,1,0,0,0,0,0.42424242424242425,0.071428571,0.0,0.230769231,0.0,0,1,0.0,0.0,0.0,0,0,14.28571429,0,0,0,1,0,1
52,20,0,0.038461538461538464,0.057692307692307696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.0,0.019230769230769232,0.0,0.0,0.0,0.0,0.019230769230769232,0.0,0.0,0,1,0.038461538,0.0,0,0,0,0,0,0.038461538461538464,0,0,0,0,0.019230769230769232,0.0,6,3,2,3,2,12,8,5.833333333,7.5,5.0,0,0,0,0,0,0,0.6153846153846154,0.71875,0.019230769230769232,0.0,0.222222222,0,1,66.66666667,50.0,50.0,0,0,77.77777778,0,0,0,1,1,0
54,36,0,0.037037037037037035,0.05555555555555555,0.0,0.018518518518518517,0.0,0.0,0.0,0.0,0.0,0.05555555555555555,0.0,0.018518518518518517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.037037037037037035,0,0,1,0,0.0,0.0,6,1,3,3,8,8,8,6.0,5.6,8.0,0,1,0,0,0,0,0.2037037037037037,0.0,0.018518518518518517,0.0,0.0,0,1,0.0,0.0,0.0,0,0,0.0,0,0,0,1,1,1
59,19,0,0.03389830508474576,0.0,0.0,0.01694915254237288,0.0,0.01694915254237288,0.0,0.0,0.0,0.05084745762711865,0.0,0.01694915254237288,0.0,0.0,0.0,0.0,0.01694915254237288,0.0,0.0,0,1,0.0,0.0,0,0,0,0,0,0.03389830508474576,0,0,0,0,0.01694915254237288,0.0,5,5,1,3,1,11,23,8.8,7.0,10.0,0,0,0,0,0,0,2.559322033898305,0.748344371,0.0,0.0,0.0,0,0,100.0,0.0,0.0,0,0,13.63636364,0,0,0,0,1,0
89,81,1,0.0898876404494382,0.011235955056179775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033707865168539325,0.0,0.011235955056179775,0.0,0.0,0.0,0.0,0.011235955056179775,0.011235955056179775,0.0,0,1,0.247191011,0.271604938,0,0,0,1,0,0.033707865168539325,1,0,0,0,0.0,0.0,9,4,1,1,0,32,0,7.777777778,7.777777778,0.0,0,0,1,0,0,2,0.011235955056179775,0.0,0.0,0.0,0.0,0,0,0.0,0.0,100.0,0,0,0.0,0,0,0,0,0,1
74,39,0,0.04054054054054054,0.02702702702702703,0.0,0.0,0.0,0.0,0.013513513513513514,0.0,0.0,0.05405405405405406,0.0,0.013513513513513514,0.0,0.0,0.0,0.0,0.013513513513513514,0.0,0.0,0,1,0.081081081,0.0,0,0,0,0,0,0.04054054054054054,1,0,0,0,0.013513513513513514,0.0,8,4,3,3,4,12,8,7.0,8.0,6.0,0,0,0,0,0,0,0.04054054054054054,1.0,0.0,0.0,0.0,0,0,100.0,0.0,0.0,0,0,0.0,0,0,0,1,0,1
27,16,0,0.037037037037037035,0.037037037037037035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14814814814814814,0.0,0.037037037037037035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0,0,0,0,0,0.037037037037037035,1,1,0,0,0.0,0.0,3,1,2,2,2,9,2,4.333333333,5.5,2.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,1,1,0,1
56,16,1,0.05357142857142857,0.017857142857142856,0.0,0.017857142857142856,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.0,0.017857142857142856,0.0,0.0,0.0,0.0,0.017857142857142856,0.0,0.0,0,1,0.25,0.0,0,0,0,0,0,0.05357142857142857,1,0,0,0,0.0,0.0,7,3,3,3,3,4,14,5.571428571,3.333333333,7.25,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,1,1,0,1
36,28,0,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.027777777777777776,0.0,0.0,0.0,0.0,0.027777777777777776,0.0,0.0,0,1,0.0,0.0,0,0,0,0,0,0.05555555555555555,0,0,0,0,0.0,0.0,2,4,3,3,0,20,0,11.5,11.5,0.0,0,0,0,0,0,0,0.08333333333333333,1.0,0.0,0.0,0.0,0,0,100.0,0.0,0.0,0,0,0.0,0,0,0,1,0,0
39,25,0,0.05128205128205128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.0,0.02564102564102564,0.0,0.0,0.0,0.0,0.02564102564102564,0.0,0.0,0,1,0.0,0.0,0,0,0,0,0,0.05128205128205128,0,0,0,0,0.02564102564102564,0.0,3,4,3,3,6,17,6,8.666666667000001,10.0,6.0,0,0,0,0,0,0,6.717948717948718,0.889312977,0.0,0.413793103,0.0,0,1,61.53846154,100.0,0.0,0,0,51.61290323,0,0,0,1,1,0
40,33,0,0.05,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.2,0.242424242,0,0,0,0,0,0.05,0,0,0,0,0.025,0.0,3,2,4,4,0,17,0,9.0,9.0,0.0,0,1,0,0,0,0,0.675,0.8888888890000001,0.0,0.333333333,0.0,0,0,100.0,0.0,0.0,0,0,83.33333333,0,0,0,1,0,0
30,13,0,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0,0,0,0,0,0.03333333333333333,0,0,0,0,0.03333333333333333,0.0,3,0,2,9,2,9,5,5.333333333,9.0,3.5,0,0,0,0,0,0,0.03333333333333333,1.0,0.0,0.0,0.0,0,0,0.0,100.0,0.0,0,0,0.0,0,0,0,1,0,1
32,13,0,0.03125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15625,0.0,0.03125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.03125,0,0,0,0,0.03125,0.0,3,0,3,9,3,9,5,5.666666667,9.0,4.0,0,0,0,0,0,0,2.625,0.964285714,0.0,0.0,0.0,0,0,66.66666667,0.0,0.0,0,0,97.46835443,0,0,0,0,0,1
27,14,0,0.037037037037037035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.07407407407407407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.111111111,0.0,0,1,0,0,0,0.037037037037037035,0,0,0,0,0.0,0.0,1,0,11,11,0,11,0,11.0,11.0,0.0,0,0,0,0,0,0,1.3703703703703705,0.810810811,0.037037037037037035,0.428571429,0.0,0,1,70.0,66.66666667,33.33333333,0,0,90.0,0,0,0,0,1,0
25,17,0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.04,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0,1,0.0,0.0,0,0,0,0,0,0.08,0,0,0,0,0.04,0.0,2,4,3,3,0,9,0,6.0,6.0,0.0,0,0,0,0,0,0,0.6,0.466666667,0.0,0.125,0.125,0,0,66.66666667,0.0,100.0,0,0,50.0,0,0,0,0,1,0
127,50,1,0.031496062992125984,0.007874015748031496,0.0,0.007874015748031496,0.015748031496062992,0.023622047244094488,0.015748031496062992,0.0,0.0,0.031496062992125984,0.0,0.007874015748031496,0.0,0.0,0.0,0.0,0.0,0.007874015748031496,0.0,0,0,0.204724409,0.0,0,0,0,1,0,0.023622047244094488,1,0,0,0,0.007874015748031496,0.0,13,4,2,3,2,13,17,7.769230769,8.4,7.375,0,0,0,0,0,0,0.4015748031496063,1.0,0.0,0.0,0.0,0,0,100.0,100.0,0.0,0,0,100.0,0,0,0,1,1,1
81,54,1,0.06172839506172839,0.012345679012345678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06172839506172839,0.0,0.012345679012345678,0.0,0.0,0.0,0.0,0.012345679012345678,0.012345679012345678,0.0,0,1,0.148148148,0.0,0,0,0,1,0,0.037037037037037035,1,0,0,0,0.012345679012345678,0.0,8,6,2,3,2,13,15,7.75,7.5,8.5,0,0,0,0,0,0,0.04938271604938271,1.0,0.0,0.0,0.0,0,0,100.0,0.0,0.0,0,0,100.0,0,0,0,1,0,1
73,33,0,0.0410958904109589,0.0684931506849315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0410958904109589,0.0,0.0136986301369863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.02739726,0.0,0,0,0,0,0,0.0410958904109589,0,0,0,0,0.0,0.0,9,1,2,10,2,18,5,6.0,14.0,3.714285714,0,0,0,0,0,0,2.8904109589041096,0.483412322,0.0273972602739726,0.091743119,0.055045872,0,1,0.0,0.980392157,99.01960784,0,0,0.0,0,0,0,1,0,1
57,21,1,0.05263157894736842,0.017543859649122806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08771929824561403,0.0,0.017543859649122806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.105263158,0.0,0,0,0,0,0,0.05263157894736842,1,0,1,0,0.017543859649122806,0.0,7,1,2,7,2,9,8,5.571428571,8.0,4.6,0,1,0,0,0,0,0.40350877192982454,0.956521739,0.0,0.0,1.0,0,0,100.0,0.0,0.0,0,0,75.0,0,0,0,0,0,0
113,24,1,0.02654867256637168,0.0,0.0,0.008849557522123894,0.008849557522123894,0.017699115044247787,0.0,0.0,0.0,0.035398230088495575,0.0,0.008849557522123894,0.0,0.008849557522123894,0.0,0.0,0.0,0.0,0.0,0,1,0.159292035,0.0,0,0,0,0,0,0.02654867256637168,0,0,0,0,0.0,0.0,9,3,4,6,4,14,17,10.55555556,10.0,10.71428571,0,0,0,0,0,0,0.05309734513274336,1.0,0.0,0.0,0.0,0,0,100.0,0.0,0.0,0,0,0.0,0,0,0,1,0,1
49,16,0,0.04081632653061224,0.0,0.0,0.0,0.0,0.0,0.02040816326530612,0.0,0.0,0.08163265306122448,0.0,0.02040816326530612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.04081632653061224,0,0,0,0,0.0,0.0,5,0,2,2,4,9,11,6.6,5.5,7.333333333,0,1,0,0,0,0,7.204081632653061,0.960339943,0.0,0.428571429,0.071428571,0,0,100.0,100.0,0.0,0,0,68.18181818,0,0,0,0,0,0
27,15,0,0.07407407407407407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14814814814814814,0.0,0.037037037037037035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.074074074,0.066666667,0,0,0,0,0,0.07407407407407407,0,0,0,0,0.0,0.0,3,0,2,2,3,8,3,4.333333333,5.0,3.0,0,0,0,0,0,0,0.14814814814814814,0.25,0.0,0.0,0.0,0,1,0.0,100.0,0.0,0,0,0.0,0,0,0,1,0,1
68,22,0,0.04411764705882353,0.0,0.0,0.0,0.0,0.0,0.029411764705882353,0.0,0.0,0.08823529411764706,0.0,0.014705882352941176,0.0,0.0,0.0,0.0,0.014705882352941176,0.0,0.0,0,1,0.058823529,0.0,0,0,0,0,0,0.04411764705882353,0,0,0,0,0.0,0.0,9,4,2,3,2,14,9,5.444444444,8.5,4.571428571,0,0,0,0,0,0,1.338235294117647,1.0,0.0,0.0,0.0,0,0,0.0,100.0,0.0,0,0,100.0,0,0,0,1,0,0
31,23,0,0.06451612903225806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0967741935483871,0.0,0.03225806451612903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0,0,0,0,0,0.06451612903225806,0,0,1,0,0.03225806451612903,0.0,2,0,8,8,0,10,0,9.0,9.0,0.0,0,1,0,0,0,0,8.483870967741936,0.543726236,0.0967741935483871,0.391666667,0.016666667,0,1,0.0,1.754385965,98.24561404,0,0,72.77777778,0,0,0,1,1,0
57,40,0,0.08771929824561403,0.03508771929824561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05263157894736842,0.0,0.017543859649122806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.052631579,0.075,0,0,0,0,0,0.05263157894736842,0,0,1,0,0.0,0.0,8,3,1,1,4,9,4,4.875,5.166666667,4.0,1,0,0,0,0,0,0.38596491228070173,0.181818182,0.017543859649122806,0.277777778,0.0,0,1,0.0,16.66666667,83.33333333,0,0,25.0,0,0,0,1,1,1
129,54,1,0.03875968992248062,0.007751937984496124,0.0,0.007751937984496124,0.015503875968992248,0.023255813953488372,0.015503875968992248,0.0,0.0,0.03875968992248062,0.0,0.007751937984496124,0.0,0.0,0.0,0.0,0.007751937984496124,0.007751937984496124,0.0,0,1,0.170542636,0.0,0,0,0,1,0,0.023255813953488372,1,0,0,0,0.0,0.0,13,6,2,3,2,13,17,7.846153846,7.5,8.142857142999999,0,0,0,0,0,0,0.3953488372093023,1.0,0.0,0.0,0.0,0,0,100.0,100.0,0.0,0,0,100.0,0,0,0,1,1,1
201,22,1,0.009950248756218905,0.0,0.0,0.004975124378109453,0.009950248756218905,0.014925373134328358,0.004975124378109453,0.0,0.0,0.01990049751243781,0.0,0.004975124378109453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.417910448,0.0,0,0,0,0,0,0.009950248756218905,0,0,0,0,0.0,0.0,11,5,2,18,2,18,64,16.36363636,18.0,16.2,2,0,0,0,0,0,0.029850746268656716,0.333333333,0.0,0.0,0.0,0,1,0.0,100.0,0.0,0,0,0.0,0,0,0,1,0,1
110,34,0,0.03636363636363636,0.06363636363636363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045454545454545456,0.0,0.00909090909090909,0.0,0.0,0.0,0.0,0.0,0.00909090909090909,0.0,0,0,0.054545455,0.0,0,0,1,0,0,0.02727272727272727,0,0,0,0,0.0,0.0,14,6,2,5,2,14,10,6.071428571,9.333333333,5.181818182,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,1,1,1,0
61,12,1,0.04918032786885246,0.03278688524590164,0.0,0.0,0.0,0.0,0.03278688524590164,0.0,0.0,0.04918032786885246,0.0,0.01639344262295082,0.0,0.0,0.0,0.0,0.01639344262295082,0.0,0.0,0,1,0.114754098,0.0,0,0,0,0,0,0.04918032786885246,0,1,0,0,0.01639344262295082,0.0,8,3,3,3,3,4,11,5.375,3.5,6.0,0,0,0,0,0,0,0.9016393442622951,0.745454545,0.0,0.0,0.0,0,0,66.66666667,52.63157895,47.36842105,0,0,40.0,0,0,0,0,1,0
35,27,0,0.05714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08571428571428572,0.0,0.02857142857142857,0.0,0.0,0.0,0.0,0.02857142857142857,0.0,0.0,0,1,0.0,0.0,0,0,0,0,0,0.05714285714285714,0,0,0,0,0.11428571428571428,0.0,2,3,3,3,0,19,0,11.0,11.0,0.0,0,0,0,0,0,0,2.5142857142857142,0.897727273,0.0,0.5555555560000001,0.222222222,1,0,85.71428571,100.0,0.0,0,0,85.71428571,0,0,0,1,0,1
126,50,1,0.031746031746031744,0.007936507936507936,0.0,0.007936507936507936,0.015873015873015872,0.023809523809523808,0.015873015873015872,0.0,0.0,0.031746031746031744,0.0,0.007936507936507936,0.0,0.0,0.0,0.0,0.0,0.007936507936507936,0.0,0,1,0.150793651,0.0,0,0,0,1,0,0.023809523809523808,1,0,0,0,0.007936507936507936,0.0,13,3,2,3,2,13,17,7.769230769,8.4,7.375,0,0,0,0,0,0,0.40476190476190477,1.0,0.0,0.0,0.0,0,0,100.0,100.0,0.0,0,0,100.0,0,0,0,1,1,1
127,50,1,0.031496062992125984,0.007874015748031496,0.0,0.007874015748031496,0.015748031496062992,0.023622047244094488,0.015748031496062992,0.0,0.0,0.03937007874015748,0.0,0.007874015748031496,0.0,0.0,0.0,0.0,0.0,0.007874015748031496,0.0,0,1,0.165354331,0.0,0,0,0,1,0,0.023622047244094488,1,0,0,0,0.0,0.0,13,8,2,3,2,13,17,7.769230769,8.4,7.375,0,0,0,0,0,0,0.4015748031496063,1.0,0.0,0.0,0.0,0,0,100.0,100.0,0.0,0,0,100.0,0,0,0,1,1,1
56,20,0,0.05357142857142857,0.017857142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08928571428571429,0.0,0.017857142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.107142857,0.0,0,0,0,0,0,0.05357142857142857,0,0,0,0,0.017857142857142856,0.0,7,3,2,8,2,8,8,5.714285714,8.0,4.8,0,1,0,0,0,0,0.5714285714285714,0.1875,0.05357142857142857,0.0,0.0,0,1,33.33333333,0.0,0.0,0,0,0.0,0,0,0,1,0,0
30,21,0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.03333333333333333,0.0,0.0,0.0,0.0,0.03333333333333333,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.06666666666666667,0,0,0,0,0.0,0.0,2,3,3,3,0,14,0,8.5,8.5,0.0,0,0,0,0,0,0,8.933333333333334,0.985074627,0.0,0.75,0.25,0,0,100.0,100.0,0.0,0,0,42.85714286,0,0,0,1,1,0
88,14,1,0.022727272727272728,0.056818181818181816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06818181818181818,0.0,0.011363636363636364,0.0,0.0,0.0,0.0,0.011363636363636364,0.022727272727272728,0.0,0,0,0.090909091,0.0,0,0,1,0,0,0.022727272727272728,0,0,0,0,0.0,0.0,11,7,2,3,2,6,11,6.0,4.5,6.333333333,0,1,0,0,0,0,3.3295454545454546,0.924914676,0.0,0.181818182,0.045454545,0,0,0.0,0.0,0.0,0,0,4.347826087,0,0,0,0,0,0
44,17,1,0.045454545454545456,0.022727272727272728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11363636363636363,0.0,0.022727272727272728,0.0,0.0,0.0,0.0,0.022727272727272728,0.0,0.0,0,1,0.181818182,0.0,0,0,0,0,0,0.045454545454545456,1,0,0,0,0.0,0.0,5,5,1,3,1,9,8,5.6,6.0,5.333333333,0,0,0,0,0,0,0.2727272727272727,0.75,0.022727272727272728,0.0,0.0,0,1,80.0,0.0,0.0,0,0,100.0,0,0,0,0,0,0
37,28,0,0.05405405405405406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08108108108108109,0.0,0.02702702702702703,0.0,0.0,0.0,0.0,0.02702702702702703,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.05405405405405406,0,0,0,0,0.02702702702702703,0.0,2,3,3,3,0,20,0,11.5,11.5,0.0,0,0,0,0,0,0,1.3783783783783783,0.8235294120000001,0.02702702702702703,0.0,0.0,0,1,77.77777778,88.23529412,11.76470588,0,0,57.14285714,0,0,0,1,1,0
52,25,1,0.038461538461538464,0.038461538461538464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11538461538461539,0.0,0.019230769230769232,0.0,0.0,0.0,0.0,0.0,0.019230769230769232,0.0,0,1,0.288461538,0.08,0,0,0,0,1,0.038461538461538464,0,0,0,0,0.0,0.0,7,1,2,2,3,7,9,4.857142857,4.5,5.333333333,0,0,0,0,0,0,0.25,0.692307692,0.019230769230769232,0.0,0.0,0,1,66.66666667,0.0,0.0,0,0,100.0,0,0,0,0,0,1
